Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2005-09-07,96.17,96.172,96.105,96.117,,96.117,44340.0,1102634.0
2005-09-08,96.135,96.142,96.12,96.122,,96.122,31735.0,1089807.0
2005-09-09,96.125,96.127,96.12,96.122,,96.122,32341.0,1077194.0
2005-09-12,96.115,96.115,96.107,96.11,,96.11,37911.0,1064159.0
2005-09-13,96.102,96.112,96.102,96.107,,96.107,37169.0,1027776.0
2005-09-14,96.112,96.115,96.102,96.107,,96.107,29108.0,1006085.0
2005-09-15,96.11,96.112,96.102,96.105,,96.105,27287.0,975630.0
2005-09-16,96.102,96.105,96.087,96.09,,96.09,55159.0,923668.0
2005-09-19,95.835,95.875,95.815,95.87,,95.87,41477.0,1140967.0
2005-09-20,95.85,95.85,95.77,95.775,,95.775,67312.0,1151920.0
2005-09-21,95.81,95.815,95.795,95.795,,95.795,69140.0,1151597.0
2005-09-22,95.85,95.85,95.795,95.81,,95.81,29622.0,1133636.0
2005-09-23,95.79,95.805,95.75,95.755,,95.755,26773.0,1114001.0
2005-09-26,95.725,95.725,95.71,95.72,,95.72,41652.0,1101486.0
2005-09-27,95.695,95.715,95.675,95.69,,95.69,65353.0,1095478.0
2005-09-28,95.68,95.69,95.665,95.675,,95.675,37178.0,1101869.0
2005-09-29,95.69,95.69,95.66,95.67,,95.67,41112.0,1104768.0
2005-09-30,95.66,95.66,95.61,95.615,,95.615,37483.0,1123356.0
2005-10-03,95.63,95.63,95.575,95.6,,95.6,68027.0,1154239.0
2005-10-04,95.59,95.615,95.59,95.595,,95.595,34673.0,1144693.0
2005-10-05,95.605,95.625,95.595,95.6,,95.6,24606.0,1149240.0
2005-10-06,95.615,95.625,95.605,95.605,,95.605,33989.0,1132915.0
2005-10-07,95.59,95.62,95.565,95.61,,95.61,24617.0,1158623.0
2005-10-10,95.4,95.41,95.385,95.405,,95.405,77384.0,580435.0
2005-10-11,95.595,95.605,95.585,95.605,,95.605,20486.0,1146710.0
2005-10-12,95.585,95.595,95.575,95.59,,95.59,31061.0,1159633.0
2005-10-13,95.565,95.585,95.565,95.58,,95.58,69246.0,1190560.0
2005-10-14,95.58,95.6,95.56,95.575,,95.575,78205.0,1069768.0
2005-10-17,95.575,95.59,95.57,95.575,,95.575,53716.0,1138928.0
2005-10-18,95.575,95.59,95.57,95.575,,95.575,30028.0,1167327.0
2005-10-19,95.595,95.6,95.575,95.575,,95.575,23229.0,1196562.0
2005-10-20,95.565,95.58,95.565,95.575,,95.575,15488.0,1196745.0
2005-10-21,95.58,95.6,95.58,95.59,,95.59,27596.0,1203510.0
2005-10-24,95.58,95.585,95.565,95.57,,95.57,19262.0,1198604.0
2005-10-25,95.565,95.57,95.55,95.555,,95.555,37006.0,1184454.0
2005-10-26,95.53,95.54,95.53,95.535,,95.535,30146.0,1168091.0
2005-10-27,95.535,95.54,95.525,95.535,,95.535,30557.0,1148663.0
2005-10-28,95.53,95.54,95.515,95.52,,95.52,31602.0,1129658.0
2005-10-31,95.51,95.525,95.51,95.52,,95.52,30160.0,1145602.0
2005-11-01,95.525,95.525,95.51,95.515,,95.515,41238.0,1171240.0
2005-11-02,95.505,95.52,95.505,95.51,,95.51,25996.0,1155658.0
2005-11-03,95.51,95.515,95.495,95.505,,95.505,49200.0,1177091.0
2005-11-04,95.495,95.51,95.495,95.5,,95.5,42231.0,1195615.0
2005-11-07,95.5,95.505,95.5,95.5,,95.5,26336.0,1204808.0
2005-11-08,95.5,95.51,95.5,95.505,,95.505,24875.0,1197376.0
2005-11-09,95.505,95.51,95.49,95.495,,95.495,16858.0,1220112.0
2005-11-10,95.5,95.505,95.495,95.5,,95.5,24538.0,1176901.0
2005-11-11,95.15,95.15,95.115,95.145,,95.145,58200.0,821900.0
2005-11-14,95.495,95.495,95.487,95.49,,95.49,27046.0,1192869.0
2005-11-15,95.49,95.492,95.482,95.487,,95.487,31448.0,1226589.0
2005-11-16,95.485,95.497,95.485,95.492,,95.492,27944.0,1239393.0
2005-11-17,95.495,95.502,95.492,95.497,,95.497,40373.0,1245853.0
2005-11-18,95.495,95.495,95.487,95.49,,95.49,33612.0,1253935.0
2005-11-21,95.492,95.5,95.49,95.495,,95.495,39781.0,1264591.0
2005-11-22,95.495,95.52,95.492,95.515,,95.515,84166.0,1279505.0
2005-11-23,95.505,95.512,95.502,95.505,,95.505,24349.0,1253706.0
2005-11-24,95.315,95.35,95.315,95.35,,95.35,39400.0,826600.0
2005-11-25,95.512,95.515,95.51,95.512,,95.512,4248.0,1264015.0
2005-11-28,95.51,95.517,95.507,95.512,,95.512,35468.0,1242307.0
2005-11-29,95.512,95.512,95.502,95.507,,95.507,28562.0,1239346.0
2005-11-30,95.51,95.51,95.502,95.505,,95.505,24992.0,1231464.0
2005-12-01,95.502,95.507,95.495,95.497,,95.497,52056.0,1215697.0
2005-12-02,95.5,95.502,95.495,95.5,,95.5,33587.0,1199618.0
2005-12-05,95.497,95.5,95.495,95.497,,95.497,14824.0,1193665.0
2005-12-06,95.497,95.505,95.497,95.5,,95.5,30925.0,1154349.0
2005-12-07,95.497,95.502,95.497,95.5,,95.5,24528.0,1144367.0
2005-12-08,95.5,95.502,95.497,95.5,,95.5,21999.0,1133850.0
2005-12-09,95.5,95.5,95.495,95.497,,95.497,26306.0,1124345.0
2005-12-12,95.497,95.5,95.492,95.495,,95.495,17043.0,1114476.0
2005-12-13,95.495,95.495,95.49,95.492,,95.492,41902.0,1077274.0
2005-12-14,95.492,95.497,95.492,95.492,,95.492,23643.0,1077807.0
2005-12-15,95.495,95.5,95.492,95.495,,95.495,33450.0,1055509.0
2005-12-16,95.497,95.5,95.495,95.497,,95.497,33317.0,1008283.0
2005-12-19,95.245,95.245,95.23,95.235,,95.235,24429.0,1214372.0
2005-12-20,95.22,95.23,95.215,95.22,,95.22,28437.0,1232173.0
2005-12-21,95.215,95.215,95.19,95.2,,95.2,24621.0,1231470.0
2005-12-22,95.2,95.225,95.2,95.21,,95.21,20197.0,1246401.0
2005-12-23,95.205,95.235,95.205,95.23,,95.23,68000.0,0.0
2005-12-27,95.29,95.335,95.245,95.325,,95.325,74100.0,852300.0
2005-12-28,95.245,95.255,95.23,95.25,,95.25,14205.0,1247136.0
2005-12-29,95.245,95.25,95.22,95.235,,95.235,24488.0,1246698.0
2005-12-30,95.245,95.25,95.22,95.225,,95.225,12066.0,1248947.0
2006-01-03,95.2,95.275,95.195,95.255,,95.255,47644.0,1252628.0
2006-01-04,95.28,95.295,95.265,95.28,,95.28,66352.0,1265888.0
2006-01-05,95.28,95.29,95.27,95.28,,95.28,36811.0,1277523.0
2006-01-06,95.295,95.32,95.255,95.265,,95.265,39008.0,1293577.0
2006-01-09,95.28,95.28,95.255,95.265,,95.265,17069.0,1305504.0
2006-01-10,95.26,95.26,95.235,95.24,,95.24,20785.0,1292813.0
2006-01-11,95.235,95.25,95.22,95.225,,95.225,21993.0,1296763.0
2006-01-12,95.24,95.245,95.23,95.24,,95.24,28088.0,1280432.0
2006-01-13,95.24,95.265,95.235,95.26,,95.26,41434.0,1224221.0
2006-01-16,95.37,95.37,95.355,95.365,,95.365,179500.0,888100.0
2006-01-17,95.265,95.27,95.25,95.26,,95.26,21942.0,1259910.0
2006-01-18,95.285,95.285,95.255,95.265,,95.265,35554.0,1250580.0
2006-01-19,95.26,95.26,95.245,95.25,,95.25,20093.0,1233417.0
2006-01-20,95.255,95.26,95.245,95.25,,95.25,40384.0,1212781.0
2006-01-23,95.25,95.26,95.245,95.25,,95.25,21847.0,1209028.0
2006-01-24,95.245,95.255,95.245,95.25,,95.25,16236.0,1211017.0
2006-01-25,95.245,95.245,95.215,95.22,,95.22,31986.0,1206235.0
2006-01-26,95.22,95.22,95.2,95.21,,95.21,43451.0,1197962.0
2006-01-27,95.205,95.23,95.19,95.2,,95.2,33749.0,1167984.0
2006-01-30,95.185,95.195,95.185,95.185,,95.185,16568.0,1170731.0
2006-01-31,95.19,95.2,95.165,95.175,,95.175,39542.0,1225086.0
2006-02-01,95.165,95.17,95.145,95.155,,95.155,25499.0,1225120.0
2006-02-02,95.16,95.165,95.145,95.155,,95.155,29750.0,1238851.0
2006-02-03,95.16,95.17,95.12,95.145,,95.145,30338.0,1262455.0
2006-02-06,95.14,95.14,95.125,95.135,,95.135,15105.0,1262720.0
2006-02-07,95.14,95.14,95.125,95.135,,95.135,19512.0,1263087.0
2006-02-08,95.135,95.14,95.12,95.125,,95.125,21739.0,1255877.0
2006-02-09,95.12,95.13,95.115,95.12,,95.12,17964.0,1273550.0
2006-02-10,95.12,95.125,95.11,95.115,,95.115,18920.0,1189079.0
2006-02-13,95.107,95.117,95.107,95.115,,95.115,16870.0,1231840.0
2006-02-14,95.112,95.112,95.102,95.11,,95.11,27807.0,1242552.0
2006-02-15,95.112,95.117,95.102,95.107,,95.107,31831.0,1257620.0
2006-02-16,95.107,95.115,95.105,95.11,,95.11,17129.0,1240489.0
2006-02-17,95.117,95.12,95.115,95.117,,95.117,14502.0,1248436.0
2006-02-20,95.02,95.025,95.01,95.015,,95.015,181000.0,1011200.0
2006-02-21,95.115,95.117,95.11,95.112,,95.112,9600.0,1254890.0
2006-02-22,95.105,95.117,95.102,95.115,,95.115,20323.0,1270713.0
2006-02-23,95.112,95.112,95.107,95.107,,95.107,24305.0,1269915.0
2006-02-24,95.112,95.115,95.107,95.11,,95.11,13234.0,1260820.0
2006-02-27,95.11,95.115,95.107,95.11,,95.11,15839.0,1257584.0
2006-02-28,95.11,95.117,95.11,95.117,,95.117,25093.0,1235887.0
2006-03-01,95.12,95.122,95.11,95.117,,95.117,36321.0,1227509.0
2006-03-02,95.115,95.117,95.11,95.112,,95.112,17338.0,1218791.0
2006-03-03,95.11,95.112,95.102,95.105,,95.105,13059.0,1204144.0
2006-03-06,95.102,95.105,95.097,95.097,,95.097,17577.0,1187014.0
2006-03-07,95.095,95.097,95.092,95.095,,95.095,26950.0,1148355.0
2006-03-08,95.095,95.097,95.095,95.095,,95.095,23119.0,1118778.0
2006-03-09,95.095,95.097,95.095,95.095,,95.095,20511.0,1108532.0
2006-03-10,95.092,95.097,95.09,95.092,,95.092,35461.0,1080356.0
2006-03-13,94.82,94.835,94.815,94.825,,94.825,30692.0,1424834.0
2006-03-14,94.84,94.905,94.835,94.895,,94.895,47334.0,1431516.0
2006-03-15,94.9,94.905,94.87,94.885,,94.885,36637.0,1392237.0
2006-03-16,94.89,94.985,94.885,94.95,,94.95,75993.0,1374056.0
2006-03-17,94.935,94.94,94.915,94.94,,94.94,27102.0,1382820.0
2006-03-20,94.93,94.95,94.925,94.935,,94.935,27676.0,1391605.0
2006-03-21,94.915,94.92,94.875,94.88,,94.88,31248.0,1413589.0
2006-03-22,94.88,94.895,94.87,94.875,,94.875,29807.0,1430990.0
2006-03-23,94.895,94.895,94.855,94.865,,94.865,29883.0,1430171.0
2006-03-24,94.865,94.93,94.865,94.91,,94.91,41780.0,1418879.0
2006-03-27,94.91,94.92,94.89,94.905,,94.905,19941.0,1379425.0
2006-03-28,94.89,94.895,94.83,94.84,,94.84,46145.0,1369463.0
2006-03-29,94.825,94.83,94.81,94.825,,94.825,45286.0,1365087.0
2006-03-30,94.83,94.83,94.79,94.795,,94.795,42396.0,1399509.0
2006-03-31,94.795,94.82,94.78,94.795,,94.795,32528.0,1411990.0
2006-04-03,94.77,94.78,94.755,94.77,,94.77,41325.0,1414607.0
2006-04-04,94.78,94.8,94.775,94.785,,94.785,45863.0,1408341.0
2006-04-05,94.8,94.81,94.795,94.805,,94.805,30503.0,1406165.0
2006-04-06,94.795,94.81,94.78,94.79,,94.79,30324.0,1395072.0
2006-04-07,94.78,94.795,94.75,94.755,,94.755,26596.0,1389320.0
2006-04-10,94.735,94.74,94.73,94.74,,94.74,23215.0,1390037.0
2006-04-11,94.745,94.75,94.74,94.745,,94.745,16161.0,1396017.0
2006-04-12,94.755,94.755,94.735,94.74,,94.74,16736.0,0.0
2006-04-13,94.73,94.745,94.685,94.695,,94.695,243600.0,1127900.0
2006-04-17,94.73,94.74,94.715,94.735,,94.735,23232.0,1383780.0
2006-04-18,94.745,94.8,94.745,94.795,,94.795,47601.0,1398160.0
2006-04-19,94.805,94.81,94.755,94.78,,94.78,41479.0,1359758.0
2006-04-20,94.77,94.78,94.765,94.77,,94.77,19277.0,1347458.0
2006-04-21,94.775,94.78,94.75,94.76,,94.76,26942.0,1333872.0
2006-04-24,94.76,94.78,94.76,94.77,,94.77,27846.0,1325408.0
2006-04-25,94.765,94.77,94.725,94.74,,94.74,35983.0,1315567.0
2006-04-26,94.73,94.735,94.705,94.71,,94.71,31009.0,1321569.0
2006-04-27,94.68,94.795,94.68,94.78,,94.78,51962.0,1321753.0
2006-04-28,94.785,94.82,94.78,94.81,,94.81,32277.0,1352630.0
2006-05-01,94.805,94.805,94.775,94.785,,94.785,34187.0,1325906.0
2006-05-02,94.75,94.78,94.75,94.775,,94.775,23017.0,1299332.0
2006-05-03,94.75,94.75,94.735,94.745,,94.745,27597.0,1291575.0
2006-05-04,94.73,94.745,94.725,94.745,,94.745,32250.0,1302084.0
2006-05-05,94.745,94.785,94.74,94.775,,94.775,26289.0,1304764.0
2006-05-08,94.76,94.77,94.75,94.755,,94.755,21228.0,1300859.0
2006-05-09,94.755,94.76,94.75,94.755,,94.755,19712.0,1316658.0
2006-05-10,94.77,94.785,94.71,94.75,,94.75,45695.0,1307627.0
2006-05-11,94.745,94.76,94.745,94.75,,94.75,54468.0,1306510.0
2006-05-12,94.75,94.755,94.74,94.745,,94.745,43172.0,1232893.0
2006-05-15,94.75,94.755,94.745,94.75,,94.75,14295.0,1247477.0
2006-05-16,94.745,94.767,94.745,94.762,,94.762,31628.0,1264749.0
2006-05-17,94.76,94.762,94.72,94.732,,94.732,31853.0,1298528.0
2006-05-18,94.742,94.755,94.715,94.73,,94.73,36191.0,1320254.0
2006-05-19,94.717,94.725,94.7,94.705,,94.705,27594.0,1312440.0
2006-05-22,94.717,94.722,94.707,94.71,,94.71,22978.0,1326906.0
2006-05-23,94.7,94.71,94.697,94.71,,94.71,27765.0,1313888.0
2006-05-24,94.732,94.747,94.722,94.725,,94.725,52444.0,1319531.0
2006-05-25,94.722,94.732,94.717,94.72,,94.72,23849.0,1313326.0
2006-05-26,94.715,94.732,94.715,94.727,,94.727,13081.0,1317003.0
2006-05-29,94.72,94.72,94.68,94.685,,94.685,232000.0,1258600.0
2006-05-30,94.72,94.72,94.712,94.712,,94.712,31133.0,1280838.0
2006-05-31,94.715,94.717,94.675,94.682,,94.682,27363.0,1275104.0
2006-06-01,94.665,94.68,94.662,94.675,,94.675,34733.0,1284278.0
2006-06-02,94.687,94.745,94.687,94.732,,94.732,56656.0,1298264.0
2006-06-05,94.735,94.735,94.68,94.682,,94.682,17519.0,1297150.0
2006-06-06,94.662,94.672,94.66,94.667,,94.667,25082.0,1308596.0
2006-06-07,94.66,94.662,94.655,94.662,,94.662,31629.0,1274852.0
2006-06-08,94.665,94.672,94.655,94.662,,94.662,35207.0,1253797.0
2006-06-09,94.662,94.662,94.655,94.657,,94.657,16528.0,1229064.0
2006-06-12,94.647,94.65,94.642,94.65,,94.65,18594.0,1218717.0
2006-06-13,94.647,94.647,94.63,94.64,,94.64,33284.0,1213694.0
2006-06-14,94.627,94.635,94.597,94.597,,94.597,27019.0,1194248.0
2006-06-15,94.582,94.582,94.57,94.577,,94.577,35753.0,1272788.0
2006-06-16,94.577,94.58,94.572,94.575,,94.575,30580.0,1258027.0
2006-06-19,94.405,94.41,94.385,94.405,,94.405,62472.0,1501560.0
2006-06-20,94.41,94.41,94.39,94.4,,94.4,48286.0,1518876.0
2006-06-21,94.4,94.405,94.39,94.395,,94.395,20105.0,1553916.0
2006-06-22,94.385,94.385,94.35,94.36,,94.36,33092.0,1577690.0
2006-06-23,94.36,94.37,94.325,94.335,,94.335,26243.0,1571933.0
2006-06-26,94.335,94.335,94.32,94.325,,94.325,27421.0,1585439.0
2006-06-27,94.335,94.355,94.33,94.34,,94.34,33214.0,1575657.0
2006-06-28,94.35,94.35,94.325,94.33,,94.33,37348.0,1569099.0
2006-06-29,94.335,94.4,94.33,94.395,,94.395,51337.0,1529469.0
2006-06-30,94.39,94.425,94.385,94.42,,94.42,29675.0,1513394.0
2006-07-03,94.4,94.405,94.395,94.4,,94.4,14638.0,1526586.0
2006-07-04,94.41,94.42,94.41,94.415,,94.415,271000.0,1296100.0
2006-07-05,94.345,94.36,94.325,94.34,,94.34,32219.0,1522439.0
2006-07-06,94.345,94.37,94.345,94.35,,94.35,22612.0,1513585.0
2006-07-07,94.355,94.42,94.355,94.385,,94.385,30320.0,1490468.0
2006-07-10,94.365,94.385,94.365,94.385,,94.385,12204.0,1497531.0
2006-07-11,94.39,94.41,94.39,94.395,,94.395,18358.0,1511025.0
2006-07-12,94.38,94.395,94.375,94.395,,94.395,20713.0,1526527.0
2006-07-13,94.41,94.44,94.4,94.435,,94.435,43595.0,1502845.0
2006-07-14,94.445,94.475,94.44,94.455,,94.455,42032.0,1460795.0
2006-07-17,94.44,94.45,94.42,94.45,,94.45,17284.0,1523065.0
2006-07-18,94.425,94.425,94.395,94.4,,94.4,33771.0,1548009.0
2006-07-19,94.38,94.445,94.335,94.435,,94.435,64246.0,1545991.0
2006-07-20,94.42,94.48,94.41,94.475,,94.475,41777.0,1552543.0
2006-07-21,94.51,94.515,94.465,94.475,,94.475,34198.0,1568085.0
2006-07-24,94.465,94.48,94.465,94.465,,94.465,19351.0,1559978.0
2006-07-25,94.465,94.47,94.445,94.45,,94.45,22656.0,1567518.0
2006-07-26,94.44,94.495,94.44,94.48,,94.48,23005.0,1576592.0
2006-07-27,94.485,94.51,94.475,94.485,,94.485,28081.0,1546144.0
2006-07-28,94.465,94.54,94.465,94.53,,94.53,32724.0,1567813.0
2006-07-31,94.52,94.53,94.505,94.52,,94.52,32171.0,1581858.0
2006-08-01,94.505,94.515,94.49,94.51,,94.51,55511.0,1548475.0
2006-08-02,94.51,94.51,94.485,94.5,,94.5,46552.0,1568893.0
2006-08-03,94.49,94.49,94.47,94.475,,94.475,37735.0,1544208.0
2006-08-04,94.47,94.56,94.47,94.55,,94.55,61502.0,1547799.0
2006-08-07,94.535,94.54,94.53,94.535,,94.535,22920.0,1557389.0
2006-08-08,94.525,94.575,94.52,94.57,,94.57,62938.0,1602202.0
2006-08-09,94.57,94.575,94.565,94.57,,94.57,71775.0,1555244.0
2006-08-10,94.58,94.58,94.555,94.565,,94.565,29578.0,1494426.0
2006-08-11,94.555,94.555,94.535,94.55,,94.55,24674.0,1370542.0
2006-08-14,94.532,94.535,94.517,94.522,,94.522,36308.0,1397683.0
2006-08-15,94.53,94.557,94.53,94.552,,94.552,24747.0,1432201.0
2006-08-16,94.555,94.592,94.555,94.582,,94.582,44343.0,1415782.0
2006-08-17,94.587,94.59,94.57,94.572,,94.572,81792.0,1418487.0
2006-08-18,94.575,94.58,94.572,94.577,,94.577,59245.0,1382564.0
2006-08-21,94.58,94.582,94.577,94.58,,94.58,12628.0,1377252.0
2006-08-22,94.577,94.582,94.575,94.577,,94.577,19029.0,1354753.0
2006-08-23,94.577,94.585,94.57,94.58,,94.58,15710.0,1345248.0
2006-08-24,94.58,94.585,94.577,94.58,,94.58,18132.0,1343265.0
2006-08-25,94.58,94.59,94.575,94.585,,94.585,15132.0,1367059.0
2006-08-28,94.582,94.582,94.577,94.58,,94.58,10848.0,1370585.0
2006-08-29,94.572,94.585,94.565,94.582,,94.582,25034.0,1377715.0
2006-08-30,94.582,94.595,94.582,94.592,,94.592,34504.0,1369803.0
2006-08-31,94.592,94.607,94.592,94.605,,94.605,42057.0,1368355.0
2006-09-01,94.6,94.607,94.597,94.605,,94.605,16982.0,1390236.0
2006-09-05,94.6,94.605,94.6,94.602,,94.602,19989.0,1379329.0
2006-09-06,94.6,94.602,94.595,94.602,,94.602,38610.0,1394515.0
2006-09-07,94.6,94.607,94.6,94.602,,94.602,18653.0,1384797.0
2006-09-08,94.607,94.607,94.605,94.605,,94.605,15024.0,1272936.0
2006-09-11,94.602,94.605,94.597,94.602,,94.602,12787.0,1286369.0
2006-09-12,94.602,94.605,94.6,94.602,,94.602,20555.0,1257318.0
2006-09-13,94.605,94.607,94.602,94.602,,94.602,18380.0,1234521.0
2006-09-14,94.605,94.607,94.6,94.602,,94.602,40378.0,1229156.0
2006-09-15,94.605,94.61,94.605,94.607,,94.607,23464.0,1233468.0
2006-09-18,94.59,94.59,94.57,94.59,,94.59,31490.0,1621336.0
2006-09-19,94.585,94.625,94.585,94.62,,94.62,37272.0,1629391.0
2006-09-20,94.625,94.64,94.61,94.62,,94.62,42424.0,1654264.0
2006-09-21,94.615,94.68,94.615,94.67,,94.67,48567.0,1621222.0
2006-09-22,94.7,94.7,94.685,94.685,,94.685,36121.0,1608731.0
2006-09-25,94.69,94.725,94.69,94.71,,94.71,28341.0,1624306.0
2006-09-26,94.695,94.705,94.68,94.685,,94.685,47424.0,1627386.0
2006-09-27,94.69,94.715,94.675,94.68,,94.68,44980.0,1627143.0
2006-09-28,94.675,94.68,94.665,94.67,,94.67,52461.0,1588796.0
2006-09-29,94.685,94.685,94.65,94.665,,94.665,53506.0,1601985.0
2006-10-02,94.66,94.68,94.66,94.675,,94.675,44216.0,1603011.0
2006-10-03,94.67,94.68,94.665,94.67,,94.67,26684.0,1581693.0
2006-10-04,94.675,94.69,94.67,94.68,,94.68,38619.0,1587321.0
2006-10-05,94.68,94.68,94.66,94.66,,94.66,24581.0,1586434.0
2006-10-06,94.67,94.675,94.635,94.64,,94.64,30049.0,1519309.0
2006-10-09,94.79,94.81,94.775,94.78,,94.78,318900.0,1388200.0
2006-10-10,94.635,94.635,94.625,94.63,,94.63,28605.0,1485683.0
2006-10-11,94.635,94.64,94.61,94.62,,94.62,28717.0,1466079.0
2006-10-12,94.625,94.63,94.615,94.62,,94.62,38740.0,1454473.0
2006-10-13,94.62,94.625,94.605,94.615,,94.615,37462.0,1362490.0
2006-10-16,94.61,94.615,94.605,94.61,,94.61,21800.0,1407715.0
2006-10-17,94.62,94.625,94.61,94.61,,94.61,20635.0,1416615.0
2006-10-18,94.61,94.61,94.6,94.61,,94.61,32881.0,1368886.0
2006-10-19,94.61,94.61,94.6,94.605,,94.605,15953.0,1339709.0
2006-10-20,94.605,94.61,94.605,94.61,,94.61,12661.0,1357633.0
2006-10-23,94.6,94.6,94.59,94.59,,94.59,23545.0,1371635.0
2006-10-24,94.59,94.59,94.58,94.585,,94.585,14202.0,1366506.0
2006-10-25,94.58,94.605,94.58,94.6,,94.6,27749.0,1363967.0
2006-10-26,94.605,94.62,94.605,94.615,,94.615,16963.0,1370887.0
2006-10-27,94.615,94.625,94.615,94.625,,94.625,17561.0,1363419.0
2006-10-30,94.63,94.63,94.625,94.625,,94.625,40574.0,1358706.0
2006-10-31,94.63,94.64,94.625,94.635,,94.635,22441.0,1367891.0
2006-11-01,94.635,94.655,94.63,94.65,,94.65,31134.0,1341040.0
2006-11-02,94.645,94.645,94.635,94.64,,94.64,37058.0,1334941.0
2006-11-03,94.64,94.645,94.605,94.61,,94.61,37218.0,1356274.0
2006-11-06,94.605,94.615,94.6,94.61,,94.61,16667.0,1351972.0
2006-11-07,94.615,94.625,94.615,94.615,,94.615,11815.0,1342917.0
2006-11-08,94.615,94.62,94.61,94.615,,94.615,13833.0,1319891.0
2006-11-09,94.62,94.62,94.615,94.615,,94.615,12355.0,1323361.0
2006-11-10,94.62,94.625,94.615,94.62,,94.62,17371.0,1295988.0
2006-11-13,94.622,94.622,94.617,94.62,,94.62,15803.0,1300679.0
2006-11-14,94.62,94.63,94.617,94.627,,94.627,25048.0,1311065.0
2006-11-15,94.627,94.627,94.615,94.615,,94.615,36481.0,1303389.0
2006-11-16,94.617,94.63,94.615,94.62,,94.62,26541.0,1266115.0
2006-11-17,94.622,94.63,94.622,94.627,,94.627,12607.0,1278026.0
2006-11-20,94.632,94.632,94.627,94.627,,94.627,8301.0,1289511.0
2006-11-21,94.63,94.632,94.63,94.63,,94.63,14103.0,1299732.0
2006-11-22,94.632,94.632,94.63,94.63,,94.63,10370.0,1296212.0
2006-11-23,94.745,94.755,94.735,94.74,,94.74,93000.0,1381700.0
2006-11-24,94.635,94.637,94.632,94.635,,94.635,3689.0,1301481.0
2006-11-27,94.632,94.635,94.632,94.635,,94.635,12226.0,1296005.0
2006-11-28,94.635,94.645,94.635,94.642,,94.642,30188.0,1295591.0
2006-11-29,94.637,94.645,94.637,94.64,,94.64,22939.0,1294768.0
2006-11-30,94.64,94.647,94.637,94.645,,94.645,24536.0,1295696.0
2006-12-01,94.642,94.67,94.642,94.66,,94.66,48886.0,1385767.0
2006-12-04,94.652,94.66,94.652,94.66,,94.66,18333.0,1409884.0
2006-12-05,94.662,94.667,94.652,94.657,,94.657,15835.0,1443796.0
2006-12-06,94.655,94.655,94.65,94.652,,94.652,11578.0,1437540.0
2006-12-07,94.645,94.647,94.642,94.647,,94.647,13159.0,1431572.0
2006-12-08,94.645,94.645,94.63,94.635,,94.635,17000.0,1332681.0
2006-12-11,94.635,94.637,94.632,94.635,,94.635,11417.0,1315217.0
2006-12-12,94.635,94.642,94.635,94.637,,94.637,18914.0,1308768.0
2006-12-13,94.637,94.64,94.632,94.637,,94.637,30378.0,1293602.0
2006-12-14,94.637,94.637,94.632,94.635,,94.635,24204.0,1270078.0
2006-12-15,94.632,94.64,94.63,94.635,,94.635,33561.0,1231288.0
2006-12-18,94.695,94.705,94.685,94.695,,94.695,174900.0,1330600.0
2006-12-19,94.7,94.715,94.675,94.69,,94.69,112500.0,1317600.0
2006-12-20,94.695,94.7,94.685,94.695,,94.695,134200.0,1321800.0
2006-12-21,94.695,94.715,94.685,94.71,,94.71,89500.0,1338000.0
2006-12-22,94.71,94.72,94.69,94.705,,94.705,24800.0,1340400.0
2006-12-26,94.7,94.705,94.69,94.7,,94.7,110000.0,1341100.0
2006-12-27,94.695,94.71,94.68,94.685,,94.685,142600.0,1335900.0
2006-12-28,94.685,94.7,94.67,94.675,,94.675,58000.0,1291900.0
2006-12-29,94.68,94.685,94.675,94.68,,94.68,142600.0,1318400.0
2007-01-02,94.685,94.69,94.68,94.685,,94.685,215800.0,1320800.0
2007-01-03,94.685,94.71,94.68,94.69,,94.69,151700.0,1318300.0
2007-01-04,94.695,94.705,94.685,94.7,,94.7,328000.0,1311500.0
2007-01-05,94.7,94.715,94.665,94.675,,94.675,156900.0,1309100.0
2007-01-08,94.67,94.675,94.66,94.66,,94.66,82400.0,1293200.0
2007-01-09,94.665,94.67,94.66,94.66,,94.66,142400.0,1293700.0
2007-01-10,94.665,94.67,94.655,94.665,,94.665,169300.0,1286700.0
2007-01-11,94.66,94.66,94.64,94.645,,94.645,150900.0,1274900.0
2007-01-12,94.645,94.65,94.635,94.645,,94.645,150900.0,1274900.0
2007-01-15,94.645,94.65,94.635,94.635,,94.635,95300.0,1250100.0
2007-01-16,94.645,94.645,94.635,94.645,,94.645,149500.0,1298000.0
2007-01-17,94.645,94.645,94.635,94.64,,94.64,150900.0,1273800.0
2007-01-18,94.64,94.645,94.63,94.645,,94.645,60700.0,1272200.0
2007-01-19,94.645,94.645,94.635,94.64,,94.64,42300.0,1273400.0
2007-01-22,94.635,94.64,94.635,94.64,,94.64,102000.0,1271200.0
2007-01-23,94.64,94.64,94.63,94.63,,94.63,120000.0,1282000.0
2007-01-24,94.635,94.64,94.63,94.635,,94.635,117100.0,1272000.0
2007-01-25,94.64,94.64,94.63,94.635,,94.635,86300.0,1281200.0
2007-01-26,94.63,94.635,94.625,94.635,,94.635,79400.0,1272900.0
2007-01-29,94.63,94.635,94.625,94.625,,94.625,56200.0,1269400.0
